sentence,score,datasetName
"It's too bad that everyone else involved didn't share Crowe's level of dedication to quality, for if they did, we'd have a far better film on our hands than this sub-par mess.  ",0,imdb_labelled
The movie seemed a little slow at first.  ,0,imdb_labelled
But it picked up speed and got right to the point.  ,1,imdb_labelled
"It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  ",1,imdb_labelled
I enjoyed it.  ,1,imdb_labelled
I have recommended it to friends.  ,1,imdb_labelled
I was particularly pleased with the acting ability of Dwight Schultz.  ,1,imdb_labelled
"Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  ",1,imdb_labelled
"Their on-screen chemistry, critical to the entire film, is genuine.  ",1,imdb_labelled
"The film's dialogue is natural, real to life.  ",1,imdb_labelled
"The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  ",1,imdb_labelled
The incredible soundtrack truly captures the essence of the film.  ,1,imdb_labelled
"Each track commands sentiment, actually contributing to the scenes and characters.  ",1,imdb_labelled
Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  ,1,imdb_labelled
"Hayao Miyazaki's latest and eighth film for Studio Ghibili, ""Gake No Ue No Ponyo"" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  ",1,imdb_labelled
"At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  ",1,imdb_labelled
Enough can not be said of the remarkable animation in this film.  ,1,imdb_labelled
The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  ,1,imdb_labelled
"If you act in such a film, you should be glad that you're gonna drift away from earth as far as possible!  ",0,imdb_labelled
"This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon), and this one fails everywhere.  ",0,imdb_labelled
If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  ,0,imdb_labelled
"Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  ",1,imdb_labelled
"Just consider the excellent story, solid acting and look of the film as added bonuses.  ",1,imdb_labelled
"Instead, we got a bore fest about a whiny, spoiled brat babysitting.  ",0,imdb_labelled
"Then I watched it again two Sundays ago (March 20th, 2005) and I began to really enjoy it and this time I taped the entire thing.  ",1,imdb_labelled
It is a very well acted and done TV Movie.  ,1,imdb_labelled
Judith Light is one of my favorite actresses and I think she does a superb job in this film!  ,1,imdb_labelled
I keep watching it over and over.  ,1,imdb_labelled
"It's a sad movie, but very good.  ",1,imdb_labelled
"If you have not seen this movie, I definitely recommend it!  ",1,imdb_labelled
"She is as lovely as usual, this cutie!  ",1,imdb_labelled
Still it's quite interesting and entertaining to follow.  ,1,imdb_labelled
;) Recommend with confidence!  ,1,imdb_labelled
This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  ,1,imdb_labelled
It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  ,1,imdb_labelled
":) Anyway, the plot flowed smoothly and the male-bonding scenes were a hoot.  ",1,imdb_labelled
"The opening sequence of this gem is a classic, and the cat n mouse games that follow are a delight to watch.  ",1,imdb_labelled
Fans of the genre will be in heaven.  ,1,imdb_labelled
Lange had become a great actress.  ,1,imdb_labelled
It looked like a wonderful story.  ,1,imdb_labelled
I never walked out of a movie faster.  ,0,imdb_labelled
I just got bored watching Jessice Lange take her clothes off!  ,0,imdb_labelled
"Unfortunately, any virtue in this film's production work was lost on a regrettable script.  ",0,imdb_labelled
"In a word, it is embarrassing.  ",0,imdb_labelled
Exceptionally bad!  ,0,imdb_labelled
All in all its an insult to one's intelligence and a huge waste of money.  ,0,imdb_labelled
Wow... Loved this place.,1,yelp_labelled
Crust is not good.,0,yelp_labelled
Not tasty and the texture was just nasty.,0,yelp_labelled
Stopped by during the late May bank holiday off Rick Steve recommendation and loved it.,1,yelp_labelled
The selection on the menu was great and so were the prices.,1,yelp_labelled
Now I am getting angry and I want my damn pho.,0,yelp_labelled
Honeslty it didn't taste THAT fresh.),0,yelp_labelled
The potatoes were like rubber and you could tell they had been made up ahead of time being kept under a warmer.,0,yelp_labelled
The fries were great too.,1,yelp_labelled
A great touch.,1,yelp_labelled
Service was very prompt.,1,yelp_labelled
Would not go back.,0,yelp_labelled
The cashier had no care what so ever on what I had to say it still ended up being wayyy overpriced.,0,yelp_labelled
"I tried the Cape Cod ravoli, chicken,with cranberry...mmmm!",1,yelp_labelled
I was disgusted because I was pretty sure that was human hair.,0,yelp_labelled
I was shocked because no signs indicate cash only.,0,yelp_labelled
Highly recommended.,1,yelp_labelled
Waitress was a little slow in service.,0,yelp_labelled
"This place is not worth your time, let alone Vegas.",0,yelp_labelled
did not like at all.,0,yelp_labelled
The Burrittos Blah!,0,yelp_labelled
"The food, amazing.",1,yelp_labelled
Service is also cute.,1,yelp_labelled
I could care less... The interior is just beautiful.,1,yelp_labelled
So they performed.,1,yelp_labelled
That's right....the red velvet cake.....ohhh this stuff is so good.,1,yelp_labelled
- They never brought a salad we asked for.,0,yelp_labelled
"This hole in the wall has great Mexican street tacos, and friendly staff.",1,yelp_labelled
"Took an hour to get our food only 4 tables in restaurant my food was Luke warm, Our sever was running around like he was totally overwhelmed.",0,yelp_labelled
The worst was the salmon sashimi.,0,yelp_labelled
"Also there are combos like a burger, fries, and beer for 23 which is a decent deal.",1,yelp_labelled
This was like the final blow!,0,yelp_labelled
I found this place by accident and I could not be happier.,1,yelp_labelled
"seems like a good quick place to grab a bite of some familiar pub food, but do yourself a favor and look elsewhere.",0,yelp_labelled
"Overall, I like this place a lot.",1,yelp_labelled
The only redeeming quality of the restaurant was that it was very inexpensive.,1,yelp_labelled
Ample portions and good prices.,1,yelp_labelled
"Poor service, the waiter made me feel like I was stupid every time he came to the table.",0,yelp_labelled
My first visit to Hiro was a delight!,1,yelp_labelled
Service sucks.,0,yelp_labelled
The shrimp tender and moist.,1,yelp_labelled
There is not a deal good enough that would drag me into that establishment again.,0,yelp_labelled
Hard to judge whether these sides were good because we were grossed out by the melted styrofoam and didn't want to eat it for fear of getting sick.,0,yelp_labelled
"On a positive note, our server was very attentive and provided great service.",1,yelp_labelled
"Frozen pucks of disgust, with some of the worst people behind the register.",0,yelp_labelled
The only thing I did like was the prime rib and dessert section.,1,yelp_labelled
It's too bad the food is so damn generic.,0,yelp_labelled
"The burger is good beef, cooked just right.",1,yelp_labelled
If you want a sandwich just go to any Firehouse!!!!!,1,yelp_labelled
"My side Greek salad with the Greek dressing was so tasty, and the pita and hummus was very refreshing.",1,yelp_labelled
We ordered the duck rare and it was pink and tender on the inside with a nice char on the outside.,1,yelp_labelled
He came running after us when he realized my husband had left his sunglasses on the table.,1,yelp_labelled
Their chow mein is so good!,1,yelp_labelled
"They have horrible attitudes towards customers, and talk down to each one when customers don't enjoy their food.",0,yelp_labelled
The portion was huge!,1,yelp_labelled
"Loved it...friendly servers, great food, wonderful and imaginative menu.",1,yelp_labelled
The Heart Attack Grill in downtown Vegas is an absolutely flat-lined excuse for a restaurant.,0,yelp_labelled
Not much seafood and like 5 strings of pasta at the bottom.,0,yelp_labelled
"The salad had just the right amount of sauce to not over power the scallop, which was perfectly cooked.",1,yelp_labelled
"The ripped banana was not only ripped, but petrified and tasteless.",0,yelp_labelled
At least think to refill my water before I struggle to wave you over for 10 minutes.,0,yelp_labelled
This place receives stars for their APPETIZERS!!!,1,yelp_labelled
The cocktails are all handmade and delicious.,1,yelp_labelled
We'd definitely go back here again.,1,yelp_labelled
We are so glad we found this place.,1,yelp_labelled
"Great food and service, huge portions and they give a military discount.",1,yelp_labelled
Always a great time at Dos Gringos!,1,yelp_labelled
Update.....went back for a second time and it was still just as amazing,1,yelp_labelled
We got the food and apparently they have never heard of salt and the batter on the fish was chewy.,0,yelp_labelled
